1892,She was standing there crammed full of enthusiasm and energy like a bomb on a short fuse.,other
1895,"He really gets steamed up if they're left open, you'd think somebody was going to run off with the timber mill.",negative
1901,When I think of the large sum of money this office has put into that gutter print it makes my blood boil.,negative
1902,Perhaps that'd be going too far.,other
1903,Italy must take the biscuit.,negative
1904,That's the last straw.,negative
1911,"They do not only make their way through stuffed and clamoring doorways, but emerge from the unseen bowels of the pub, as though they have held themselves privately for days in the cellar, waiting with bated breath, presenting themselves only as the hour grows ripe.",other
1914,"That's what it was all about six years ago, why you were a bundle of nerves every time I came anywhere near you, because you couldn't cope with your feelings.",negative
1917,You're like a cat on hot bricks.,negative
1923,"And you'll hold your breath until you turn blue if I won't, I suppose?",negative
1925,"This is the stage where ignorance is bliss, when it looks easy and you don't realize how much there is to it.",other
1928,"With nerves of steel, superhuman precision and no bedside manner whatsoever, a 7ft robot has taken part in a hospital operation for the first time.",positive
1929,Although the pins and needles in his legs could perhaps have been from loss of blood.,other
1933,"Poor kid, thought Alice, he's scared stiff.",negative
1935,He was still on tenterhooks waiting for his directors decision about the manager's job.,negative
1948,"All but a handful of the 18,298 crowd stayed in their places but their growing frustration reached fever pitch in the 88th minute when Adams stole in unmarked at the far post to volley home Le Tissier's inviting cross.",negative
1951,"Hold your horses, the lady's with me.",negative
1954,"I'm raring to go, at least I shall be if I get my degree.",positive
1956,"I had no personal control over branch funds, but had to bear the brunt of the attack.",negative
1958,"Should you cook for others beside yourself, they too will benefit from the new food regime.",positive
1959,I'm bored to tears with your feeling guilty.,negative
1962,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.,other
1963,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.,negative
1967,Incredibly deep down.,other
1968,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water.",negative
1970,Perhaps not letting you know the party was off was a Freudian slip.,other
1973,You can get it out of your system... get rid of your frustrations about your parents and that.,positive
1974,"Odd, the things people get worked up about.",negative
1975,That's perhaps why things began to go to pieces when the boy was born.,negative
1978,"Beautiful but hard as nails, she'd thought then.",other
1979,I was head over heels in love with our English teacher when I was about fourteen or fifteen.,positive
1980,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.",other
1982,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help.",negative
1984,She would look on the bright side.,positive
1989,Tomorrow he would return to his duties inside the prison with mixed feelings.,negative
1990,"Then I said, no hard feelings, Mr Riddle.",positive
1993,You've pushed her nose out of joint.,negative
1997,"Pleased as Punch, like I thought.",positive
2001,It would have to spend large amounts of public money to save face.,negative
2002,"Although I have a soft spot for him after his super-game Hennessy win, he does not appeal greatly as 7-2.",negative
2003,Mere' presence' can speak volumes.,other
2004,You want to let off steam?,negative
2005,My glasses are all steamed up.,other
2006,So he left me in a stew of doubt.,negative
2009,"Swallow your pride and your anger, old man.",negative
2010,"Isn't that just the place a woman would keep her love letters, and Garry is the type of man who would write sweet nothings, isn't he?",positive
2011,She seemed to take a fancy to a green patch further into the field and began to amble slowly towards it,positive
2016,I'll be on tenterhooks.,negative
2017,"If you ever have to climb a wall to escape a hungry horde of hooligans, you'll thank your lucky stars for all those pull-ups.",positive
2019,I'm sure you have perfectly good adoptive parents who think the world of you.,positive
2020,"Meanwhile the ethereal life of Ranveer, Bubbles and Socks, an unworldly trio who react in a childlike way to every sling and arrow as if permanently looking for Nanny, starts to unravel when a new administrator takes over the game park with thinly veiled hostility towards his country's nobility.",negative
2022,"A moment later the two of them had disappeared into the house, leaving me standing there in the sunshine, feeling suddenly weak at the knees.",negative
2025,"What good is it doing him, capering about with bells on?",negative
2027,"Just tune in, chill out, pull up a spliff.",positive
2028,"After a while, the bullying at school didn't affect me too much, and I was in my element with all the wildlife around me.",positive
2029,As you cruise the waterways on a luxury motor launch feast your eyes on the illuminated city and feast yourself on a delightful 4 course dinner.,positive
2031,The wedding party was in full swing when she arrived back at the chteau.,positive
2032,She's still full of the joys of spring.,positive
2034,A playground and playhouse keep the tots happy while the teenagers have a ball with a whole host of absorbing activities.,positive
2037,"You feel you've earned that glass of wine, and the chance to let your hair down with friends, husband, lover or family over a good meal.",positive
2038,"Willi was infinitely preferable when they were in a crowd, when he was being the life and soul of the party.",positive
2042,Everyone knows that the party is over.,negative
2043,Just pulling your leg.,positive
2044,"Pull the other one, Karim.",negative
2045,The final punch line from WordPerfect was that enhancements in the new release 5.2 of WordPerfect for Windows invalidated most of Microsoft's arguments anyway.,other
2049,Take it easy on the roads.,positive
2053,"Most notable were the razor-sharp bottleneck on Cloud Nine and the familar, sliding refrain of Something.",other
2056,Voice over and let's hope they're all looking on the bright side of life for this week's coca cola cup games... now there was a time when Gloucester rugby would always give us a cheer... but they're down in the dumps too.,other
2057,"Fish Sparks, who's been a bit down in the mouth since we rumbled his story, thought it was terrifically funny to start calling the Indians things like Sitting Bull and Tonto, but of course they didn't understand and anyway the rest of us sort of froze him out.",negative
2061,"There was also a large cat, which was sitting on a chair and grinning from ear to ear.",positive
2062,"As Michael looked at the man sitting opposite, his fat ugly face grinning like a Cheshire cat's, he felt an impulse to smash his fist into his teeth.",negative
2065,Honestly that plus my homemade crme caramel made in the individual ramekins and he's happy as Larry.,positive
2066,"Stranger than the truth perhaps but tireless, happy go lucky, organised, a friend at all times, these are the boys and girls that really will ensure you get to make the most of your holiday.",positive
2067,"Although I'm a Summer Exhibition veteran, my heart sinks when the letter from the Royal Academy arrives.",negative
2068,I didn't exactly jump for joy.,negative
2070,The noise must have been awful but it was sweet music to my ears.,positive
2071,"She might live to rue this impetuous decision, but at least she'd never look back with regret on what might have been if only she'd had the courage to dare.",negative
2072,Female speaker I was over the moon.,positive
2073,"He was a strong, healthy lad and as pleased as punch to be working with Dad.",positive
2074,"Match of the Day's team, as well as his own, in raptures.",positive
2076,Super Steve's in seventh heaven.,positive
2078,"But it also brought a smile to manager Brian Horton, and I was thrilled to bits for him because he's taken a lot of stick over recent results.",positive
2079,How plumptious I feel and tickled pink.,positive
2080,But you can be sure that you'll have the time of your life.,positive
2081,He said I'm on top of the world.,positive
2082,An hour later Sophie left the pet shop feeling as though she were walking on air.,positive
2085,"Well no because they just go bananas if you do, you've got to be careful.",negative
2092,It's not all there yet.,other
2095,"So don't go nuts, use those leftovers in the following recipes.",positive
2096,"Don't forget, I've seen you in some states, Ruth, practically off your rocker wasting away wrapped up in that sod.",negative
2098,"Between you, me and the gatepost, we used to think they had a screw loose.",negative
2099,Not knowing anybody else you tend to get this feeling that unless you go out and talk to someone you'll go stark raving mad.,negative
2105,Eat humble pie and get used to it mate.,negative
2107,"Ok, an apple,' said Rufus, conscious of his Freudian slip.",negative
2111,"Swallow your pride and your anger, old man.",negative
2113,Skills are acquired by a process of trial and error but the trials are not entirely random as is assumed in classical trial and error learning.,other
2114,He set up Whiddett for a header just wide of the mark before being booked with Ecchinswell's Dean Nelson for retaliating after the latter had put in a late tackle.,other
2117,It had rather given the impression that splits were not the done thing.,other
2120,Angry scenes erupted at a meeting in Darlington last night as the British National Party tried to gatecrash an environmental debate.,negative
2123,And if we overstep the mark we offer the manufacturer the right to reply.,other
2124,"Only occasionally did the bubble burst, and he flashed anger at someone who argued back or tried to speak out of turn.",negative
2125,It had an Australian squadron when I first went there and the Aussies do not stand on ceremony.,other
2128,Trade in recyclables is the Achilles heel of waste regulation.,negative
2129,Its clatter set alarm bells ringing in her head.,negative
2130,"I can assure you, from some very solid experience, it's asking for trouble to be obstructive.",negative
2131,"I stopped laughing and sat on the floor, back to the wall, legs out straight.",other
2135,"My telephone's on the blink, and we're revamping the reception area as you'll have gathered.",other
2137,In mystery and a can of worms.,negative
2138,Fear returns to haunt us as managers carry the can,negative
2139,This is an example of what I have labelled a' Catch 22' clause that is unfortunately very general to interpretations in gender studies.,other
2140,A chill wind came through the open doors to the balcony.,other
2141,There's only one cloud on the horizon.,negative
2142,Matters regarding the Grammar School had come to a head.,negative
2143,If you're a Libran who just has to say what's on your mind come hell or high water you could be heading for a stormy time.,negative
2145,"Look -- you've got your cross to bear, all right, I've got mine.",negative
2147,And that is the crux of the matter.,other
2152,I'll get to the bottom of it.,positive
2156,"When the going gets tough, the rough get going.",positive
2159,It leaves me high and dry as far as the debt's concerned.,negative
2160,"And when a club is in dire straits there is a tendency to be over-critical, but Everton are not just in trouble.",negative
2161,I can't leave her in the lurch,positive
2164,A firearm is to be used only as a last resort.,other
2167,I got the feeling that there could be murder done.,negative
2168,Bureaucracy was also a necessary evil to cope with the ravages of war.,negative
2171,The interruption had knocked her thoughts out of sync,negative
2173,"Coupled with the exit of some vital players, it was as much as Neath could do to paper over the cracks and keep winning.",positive
2174,"If in doubt, pass the buck.",negative
2176,"Because that will take time, there can be no quick fix for public spending.",other
2177,I suppose parents have to put on a brave face.,positive
2179,The above four cases only scratch the surface.,negative
2182,If the results from the Morton Salt Mine are correct they seem to spell trouble for one of the simplest' grand unified' theories.,negative
2184,"As it was, we were often on a sticky wicket when the rummage crew had to deal with the crane drivers for a smuggling offence.",negative
2186,There is certainly enough talent in the squad to stop the rot.,positive
2187,I don't know what the stumbling block is.,negative
2188,"So, when you're in a corner, take the bull by the horns -- in this case the bull being Roy Buchanan.",positive
2189,"If it looks as if it's going to be nasty, I take the easy way out.",other
2190,"We have a box full of varieties for you to try, including Tar Baby, for scalps in need of a bit of care.",other
2191,Mr Kelloway says there have only been minor teething problems and he is satisfied the machine is ready for production.,positive
2192,But once again the thorny issue of bolts in West Penwith is raised.,negative
2193,Though he was careful to say that the solution was not to' throw money at problems.,other
2195,"A continuous hum of talk flows around injunctions not to, like the inevitable tide over barely dried sand and everywhere there are rolled-back eyeballs and exaggerated mouthings.",negative
2196,"How he had flung his jacket on to the back seat with the same faultless grace, how he'd sauntered round the back of the car with a bemused smile when he'd winkled it into a tight spot.",positive
2197,Now you're suggesting that's only the tip of the iceberg.,negative
2200,The raid itself was an unmitigated disaster.,negative
2201,The Nigerian government is fighting an uphill battle to discourage its people from using' beauty' aids which whiten the skin.,other
2202,The vicious circle of repressed feeling is finally broken.,positive
2205,The Olympics were played without a hitch at a time of increasingly intense international situations.,positive
2208,As far as road races are concerned we are having to financially batten down the hatches this year and all events will be self-financing.,negative
2209,It was a calculated risk.,positive
2210,You may even throw caution to the wind and try one of our Mystery Trips.,positive
2211,"He has polished shoes, a close shave, and too much pride for a free drink.",positive
2214,But every day hundreds of ordinary workers dice with death to complete these essential tasks.,negative
2216,"It seems to be looking straight at me, its knuckled legs poised, tense, waiting I know for one false move from me to trigger it into an electrifying spring... straight at me.",negative
2217,Feherty described the back nine as fraught with danger but equally full of opportunity.,other
2218,"The classic case is that of the American bison, reduced from millions to a handful of individuals, and saved from extinction by a hair 's breadth.",other
2220,"The first time he tried it, with elastic supports round his wrists, Anne Heaton was terrified and wondered whether she would live to tell the tale, but it worked.",negative
2221,"Proceed with caution and, at the risk of sounding like a tabloid astrologer, look before you leap.",negative
2222,"There are queues, of course, and Nasserein is definitely a no go area.",negative
2223,I'm going to marry you and lock you up out of harm 's way.,positive
2224,"The war took away the unfortunate necessity, as Unionists saw it, to play with fire in the national interest, but it did not materially alter their view of themselves.",negative
2227,"First you try to kill yourself by running off into a blizzard, and now you risk life and limb because you can't even bring yourself to admit to me that you've never skied in your life before.",negative
2228,"Ambulances arrived, Ivor and Pauline were in safe hands.",positive
2229,"OK, we'll make it half-eight just to be on the safe side.",positive
2230,"There is, as James Thurber sagely noted, no safety in numbers or in anything else.",negative
2233,Nothing less than the future of mankind is at stake.,negative
2234,Take cover now to beat redundancy nightmare.,negative
2236,"But watch your step, Kit.",negative
2238,Almost a quarter of road accidents happen in the middle of the afternoon and experts are warning that just one drink at lunchtime can make you fall asleep at the wheel.,negative
2240,But no-one will mind if you choose to opt for another forty winks on your sunlounger.,positive
2243,Jo began frantically to try frame a lie in her mind but she could not think clearly.,negative
2244,A minute later he went out like a light.,negative
2245,"That said, Olazabal offered little encouragement that he is finally ready to drop the tag of' the great pretender' and capture the major championship that his enormous talents deserve.",positive
2246,I sleep like a log and never get indigestion.,positive
2247,"Ah, well, sleep on it.",positive
2250,"Others get up, without disturbing their sweetly sleeping partner, and do jobs, anything from planting out seedlings to preparing books for the auditors.",positive
2254,It would have taken a match of some note to have lifted this last weekend of the Championship out of the also-ran trough.,negative
2255,"Rejected at that level, he was back to square one, at a disadvantage.",negative
2256,I think er there's a surprise in the bag Fred brought.,other
2257,The Chancellor's policies are not expected to bear fruit until the spring.,negative
2259,Publishers and film-makers are already beating his door down for blockbuster number two.,positive
2262,A grant from the Theatre Trust should ensure plays put on in the former church now Saltburn's Community Centre no longer literally bring the house down.,negative
2267,This is often far from the case and many a combination has come to grief at the very last fence.,negative
2268,"Innes McInnes was obviously a soup-meat-cheese man from way back, but had come up in the world.",positive
2272,"Cardoun landed the Prix Djebel to remain on course for the 2,000 Guineas for which he is now a 14-1 chance.",other
2274,Usually the wisest thing to do is to cut your losses early on.,other
2276,"Of course Carvill's Hill started off a dead cert, yet he limped home badly beaten.",negative
2277,Devolution is a dead duck.,negative
2278,"We're dead in the water, small children laugh in our faces.",negative
2281,"Since then it's been almost all downhill with another four defeats in his next five fights, three inside the distance.",negative
2285,So they can laugh at us when we fall flat on our noses.,negative
2286,"It also proved to be a fall from grace, as it transpired that he'd stolen millions of pounds from his workers",negative
2291,What we must try and do now is prove Saturday was not a flash in the pan.,positive
2293,"Fortunately, like the other tests, the 31-year-old convent-educated beauty passed with flying colours.",positive
2294,I birdied the first three holes to give myself a flying start and never really looked back.,positive
2295,"The other decision she made was that, on the one-per-cent chance that it wasn't a fool 's errand she was on, since it was uphill for most of the way and she didn't want to arrive hot and sticky, she would take a taxi up, and walk down",other
2296,They had a low-key attitude to the region and had just wanted to get a foot in the door.,other
2297,But for self -consciousness to get a foothold it would be necessary to establish that they were aware of recognising themselves.,other
2298,"While no decision has been made as yet, ICL appears to be the front runner, although more than one supplier might be chosen.",other
2299,But if it was a case of' I'm going to get you' your dignity wouldn't allow you to let them get the better of you.,negative
2303,We haven't worked all these months to have it go up in smoke now.,other
2304,"Yup, I've got it made.",positive
2306,The country's on its knees and snotty kids in bin-liners are abroad in the cities.,negative
2307,"A Quebecker of Irish descent, Mr Mulroney swept to power in 1984 in a landslide victory.",positive
2309,"Son Pardo has come on in leaps and bounds since finishing fifth on his debut at Newmarket on 2,000 Guineas day.",positive
2311,"In that case, the electorate might well prefer to be Red and live to fight another day rather than be consigned to a nuclear crematorium.",other
2312,"He had come a long way with the Elder, as had his family from time immemorial.",positive
2313,He came in when the lads were at a low ebb somewhere on the ocean bed.,other
2314,Cos you know we're hoping to make a comeback next year.,positive
2315,"Having answered his own question of whether he would make the cut, he proved himself capable of denying the one that he was a one-major wonder.",positive
2316,But father had no faith in my ability to make a go of anything.,negative
2317,"But with ruler Mercury in direct motion from the 1st, you can make headway.",positive
2318,Rodrigo and Motamid rapidly began to make inroads into the border territory separating the Caliphates of Saragossa and Lerida.,other
2319,They believe MPs could make a killing as they will know the likely outcome before the vote.,negative
2320,Keepers face make or break decisions,negative
2323,In that moment of truth she wanted to be struck by lightning and reduced to smouldering ashes.,negative
2325,"In other words, it is a form of Murphy 's law, things always tend to go wrong.",negative
2326,They were left with the feeling of not getting anywhere.,negative
2329,"With Diana out of the picture, Charles is emerging as a fitting father figure.",positive
2330,The fact we are not ahead of the pack at the moment is a help because everyone is not talking about us winning it.,positive
2331,But I love those little box things with the lacy paper that they pack it in.,positive
2332,"I wasn't sure that our clothing would pass muster at the doors, but others in the crowd were even more outlandish and uncivilised.",negative
2334,He had worked with Elizabeth in the 1951 picture A Place in the Sun and they had remained close friends.,positive
2336,"This was indeed a Pyrrhic victory, because West Indies cricket was assuredly the loser.",other
2337,"James wrote a book, Rags to Riches, giving advice on how to succeed in business.",other
2338,The present rendezvous had been riding high on my chart of dreads.,negative
2339,The fact that Scotland tried to rise to the occasion was worth more than just two precious points.,positive
2340,HP has matched IBM Corp prices but can run rings around old Blue on performance.,positive
2341,Marie Brown thought she was one of the fortunate ones to sail through unaffected.,positive
2342,Captain Tony Wright came in to save the day.,positive
2343,He'll have to sink or swim.,other
2344,"Now that Europe's really opened up, the sky 's the limit.",positive
2345,Movies that are a smash hit at the box-office still end up losing millions.,other
2349,"They do not want to give up, to throw in the towel, to admit defeat.",positive
2350,"And the search is on to find the top dog among an entry of eight hundred collies, German shepherds and even poodles.",other
2351,But since then Oxford have been on the up and up.,positive
2352,"If she calmed down, she might just weather the storm.",positive
2353,"The key behaviours that, even in the most difficult circumstance, make a win-win outcome.",other
2354,"As a starting point for a full-function open operating system, VM could scarcely be bettered, but IBM in its wisdom poured money into MVS and allowed VM to wither on the vine.",other
2355,A huge wooden spoon protruded from the cauldron.,other
2358,This order came like a bolt from the blue and I'm very grateful for it.,positive
2359,It was completely out of the blue.,other
2364,His jaw dropped.,negative
2365,The unexpected sound of the deep voice suddenly coming from somewhere beside her made Laura almost jump out of her skin.,negative
2368,"She pulled it up again and lo and behold, there was water in the bucket.",positive
2370,Everywhere in Greece the hoped-for growth of income from tourism depends in part on removing the smells that haunt too many beaches and other places where north Europeans twitch noses and raise eyebrows.,negative
2371,Ashi found herself rooted to the spot in disbelief as she watched the threshing legs of her daughter.,negative
2372,Talk about seeing is believing.,other
2373,"When the attacking leg is at full extension, the shoulders, the muscles in the right leg and the entire right side of the lower back and buttocks are completely tensed, and an incoming opponent, met by this sudden kick, shooting upwards from the ground, is immediately stopped dead in his tracks.",negative
2374, Simon had the satisfaction of seeing the chief inspector momentarily struck dumb.,positive
2378,Words fail me - almost.,negative
2383,"1979 Elvis Costello and Bonnie Bramlett come to blows after a racialist argument at the Holiday Inn in Columbus, Ohio.",negative
2384,If they want to get promoted they have got to fight tooth and nail.,negative
2386,Mr West predicts that January 1 will mean a free for all.,negative
2387,"With only 309 of 24,000 schools having chosen to become grant-maintained in three years, one minister recently warned that the gloves are off in the fight against town halls.",negative
2389,"But if we wait long enough, perhaps thousands of years, Tit for Tat will eventually muster the numbers required to tip it over the knife-edge, and the population will flip.",negative
2390,Imagine having a brass band meet a colonel in the middle of the bogs with the whole countryside up in arms.,negative
2392,"DeFreitas and Lewis were struggling with muscle stiffness, Smith and Stewart were in the wars from close fielding, and Reeve, picked ahead of the extra batsman Ramprakash for just such a position, was off the field all day with food poisoning.",other
2393,It is a moot point as to how far the apparent relaxation of attitudes towards unmarried mothers during World War I resulted in any real shifts in policy during the inter-war years.,other
2394,"No, Jack, absolutely nothing doing. ",negative
2395,"However, public perception of risk is often at odds with the objective measures used by engineers.",other
2396,They gave every athlete an olive branch as a symbol of peace.,positive
2397,"A big peak was out of the question; it was a little too late, a little too wet and miserable.",negative
2399,He claims that the ex-Celt tried to pick a fight with him in the toilets at a function after Manchester United's unsuccessful FA Cup Final against Southampton in 1976.,negative
2400,"To date, it's been reasonably simple to pick holes in there.",negative
2402,Failure to agree on the basic principles of caring for refugee children started a running battle between liberal and orthodox exponents of Judaism which lasted throughout the war and beyond.,negative
2406,"If I sit on the fence or back Howard Kendall, I will still get slagged off because people will say I'm patronising the Blues.",negative
2409,All water under the bridge until next year.,positive
2412,You just got caught in the crossfire.,negative
2413,You need to clear the air and get deep seated anxieties and worries off your chest Saturday.,positive
2414,Feeling was dead set against the idea of a new road cutting a swathe through the countryside.,other
2415,Somehow you have to play devil 's advocate against your presentation and try to knock it to pieces.,negative
2418,"I always go hammer and tongs at my running and then wonder why I end up with chest pains sore throats, dead legs, etc.",negative
2419,Let bygones be bygones and forget old grudges against Inkatha.,positive
2420,Staff tiptoe past your room at night so as to let sleeping dogs lie.,other
2421,We were at loggerheads.,negative
2423,Eleanor and Henry had separated unofficially and there was no love lost between them.,negative
2425,The use of prose for mockery in Much Ado about Nothing is so widespread as to make illustration superfluous.,other
2426,"A little scared, very curious, ravenously hungry and ready to argue the toss with anyone after being passed from person to person like so many yards of parcelled muslin.",negative
2427,Then all hell broke loose.,negative
2429,Refusing to use the lavatory in a battle of wills with the parent and a fight for power and control.,negative
2431,"Understandably, this has been a bone of contention with many of the staff of the polytechnics ever since, who maintain that for teaching at degree level to be lively and effective it needs to be supported within the institution by an active research programme.",other
2434,"It has more than fulfilled its founding fathers' two objectives: to rebuild the economy of a shattered Europe, and to bury the hatchet between France and Germany and so bind together the nations of Europe that they would never go to war again.",positive
2435,His stomach was churning but he knew he could elude her if only he could remain calm and call her bluff.,negative
2436,"I wouldn't ask your father, but your mother would, I'm sure, be up in arms.",negative
2437,"For the love of Mike, Candy, will you please get off my back about Adam Burns?",negative
2440,Alain was in a black mood and Marguerite was trying hard to pretend she wanted to go back to Paris.,negative
2445,And really cheesed off about being left out of the action for so long.,negative
2447,"Yes you do watch their fees, but they haven't watched yours for crying out loud it's quite obviously.",negative
2448,Cut it out.,negative
2461,"Give it a rest, lads, for pity's sake.",negative
2470,"The black-market dollar, Brazil's most nervous index, did not go through the roof.",other
2471,And good riddance.,negative
2472,"I note this, and harp on her imperfections, as a defence mechanism.",negative
2474,Black And Blue is BBC1's controversial 90-minute drama guaranteed to get the law and order brigade hot under the collar.,other
2482,Mind your own business.,negative
2484,He was plainly frightened of her because of her quick temper and also because he had for a number of reasons formed a most favourable view of her judgement.,negative
2485,It has never been the Queen's style to rant and rave when things have gone wrong.,negative
2488,We will all go and scream blue murder at the goats and make them thoroughly ashamed and sorry for themselves.,negative
2489,Nicaraguans see red over economic ruin Grinding poverty.,negative
2490,"I can tell you, he's got a very short fuse.",negative
2493,All steamed up over the real thing.,negative
2500,"Warning MacQuillan against his folly was one thing, killing him to save him from it was going too far.",negative
2502,Mr Brown said the planned charges were the last straw for customers already angry over banks' high-handed attitude.,negative
2509,Neither Bradford nor Birmingham regrets entering the tourist trade - the industry waits with bated breath to see how Swindon fares.,negative
2512,Rosie was very insecure and a bundle of nerves.,negative
2515,"Mr Cubbage was like a cat on hot bricks, he was most distraught at Coleen's decision to go to England, and he bombarded her with letters and flowers.",negative
2521,So I wouldn't hold your breath for them to move.,negative
2526,It calls for consummate timing and nerves of steel.,positive
2527,She would be suffering from pins and needles.,negative
2531,We were all gay but scared stiff to do anything about it.,negative
2533,I'm really on tenterhooks about the twins.,negative
2546,It was after the tour that Take That-mania reached fever pitch and the band were forced to employer a minder to make sure they don't get into any sticky situations.,positive
2549,"Hold your horses, was Hilary a boarder?",other
2552,But the Tigersharks are wide awake and raring to go.,positive
2554,Salvadoreans can only be described as critical and it is women who must bear the brunt of caring for the ill.,negative
2557,"Honestly, you would soon be bored to tears with it.",negative
2560,"You, my san, have got a chip on your shoulder.",negative
2561,It would have been rather too close to home.,negative
2565,"Just another wench, he told himself angrily, but deep down he knew different.",negative
2566,"He will thrash in the bed, like a fish out of water, not censoring the words and pictures in his head.",negative
2568,How about that for a Freudian slip?,other
2572,"It was ridiculous, letting herself get worked up into this state.",negative
2573,I don't usually go to pieces like this.,negative
2576,Did I accuse you of being as hard as nails?,negative
2577,"You'd hurt me so badly, there I was, head over heels in love with you, and you were asking me to be your mistress.",negative
2578,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.",other
2580,"In effect, the message being sent to John and the other hostages was that they had to keep a stiff upper lip and hope that, one day, the kidnappers might let them go.",negative
2582,"He squirmed uncomfortably on the damp stone, and tried to look on the bright side.",negative
2587,"Most people in Three Oaks Bay were awaiting Dizzy Liston's return with mixed feelings; mainly apprehension, mixed with trepidation.",negative
2588,And she bore Arnie no hard feelings.,positive
2591,He's only back from the war two minutes and he's put the Medical Officer of Health's nose out of joint.,negative
2595,And of course we're pleased as Punch to put him in print again.,positive
2599,"Bosnia would survive as a constitutional fiction, allowing the world to save face.",other
2600,He said:' I still have a soft spot for Arsenal.,positive
2601,Their very names speak volumes for the unity which the Spirit creates.,positive
2602,"It's just that he wants to let off steam, and you're the only person he can lose his temper with.",negative
2603,"These were wise words from a wise old bird, but Matilda was too steamed up to see it that way.",negative
2604,"The' fat oyster in the American story' probably refers to the story of a man struggling with a very large oyster in a stew, to whom the waiter says.",negative
2607,"In developing an image, you and your workers, professional or voluntary, have to swallow your pride, smile at yourselves and put yourselves in second place to getting the message across not easy, not often said, but true.",positive
2608,Ned appeared to be whispering sweet nothings in her ear but his attentions were being met with a stony silence.,negative
2609,"Men, standing nobly upright on two feet as they take their bladder relief, tend to look all around them, focusing on a glorious horizon and fantasising about being master of all they survey. We, however, are required to crouch in the heather, and so the attention is drawn through necessity to the things sharing that heather with you, in case any of them might take a fancy to your bottom and jump into your pants.",other
2614,"Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.",negative
2617,"If you think the world of modelling is all glamour and nothing like hard work, think again.",negative
2618,Mrs Thatcher's public speeches contained thinly veiled warning messages to colleagues who doubted the strategy.,negative
2620,"Instead, here she was, going weak at the knees like an adolescent schoolgirl.",positive
2623,There is also a dancing monkey with bells on its ankles.,other
2625,"Yo dudes, it's time to chill out with DJ Phil Disco King.",positive
2626,"The equivalent, I suppose, of someone who loves chocolate falling into a big vat of the stuff and unhurriedly eating their way out. I was in my element, immersing myself in all the terms falconers use and studying Brian's vast collection of equipment, some of it quite old and valuable, but in immaculate condition, like his birds.",positive
2629,"The morning session at the law courts was in full swing, and the halls and corridors were crowded.",positive
2632,"This will be followed by the display programme and then we are planning a sponsored event which can be as a family team, with Mum, children and husband/grannie/auntie or a group of friends, each team of four plus one must have a ball.",other
2636,She was having a very enjoyable time and was clearly the life and soul of the party.,positive
2640,"When the party is over members of the bridal party, and guests, may want to go.",other
2641,'I was only pulling your leg' his face collapsed with relief.,positive
2642,Now pull the other one.,negative
2643,"If you make a joke, pause before the punch line and let the audience know that humour is about to enliven the proceedings by enjoying it yourself beforehand.",positive
2647,The doctors had told her to take it easy.,positive
2651,"In 1987, when I was chosen to fight my first election at Birmingham's Perry Barr, I was on cloud nine, even though it was a safe Labour seat.",positive
2654,"At first, we thought everyone else was booming while we were down in the dumps, but from talking to other businessmen you realise that everyone is suffering the same.",negative
2655,Pensioner Ivy Groves was down in the mouth yesterday - because Government red tape will leave her without false teeth for weeks.,negative
2659,Suddenly Lisa was grinning from ear to ear.,positive
2660,"' Smile,' he said, his voice indicating that he was certainly grinning like a Cheshire cat.",positive
2665,My heart sinks and culinary amnesia sets in somewhere between the tinned fruit and dried pasta.,negative
2669,"What she wanted was to slap Nicolo Sabatini's face, to stalk out of the Sala dell'Arte and never look back.",negative
2670,"I am not saying we are over the moon, but it is progress.",positive
2672,The sight of a twig she had picked bursting into bud in a vase was enough to send her in raptures.,positive
2674,Birthday boy Fred Proctor was in seventh heaven after notching up yet another election success.,positive
2676,"People have been diagnosed with cancer etcetera, erm, in fact at the convention yesterday, they had some clients on the stage, one lady had been diagnosed with breast cancer, she got a pay-out from living assurance, five years later she's been cleared, and, and she's thrilled to bits about it.",positive
2678,"If you can spend five weeks having the time of your life and get paid at the end of it, why not?",positive
2679,"I'm not at my best in red, so you could say I was not on top of the world.",negative
2680,It was a wonderful feeling as if I was walking on air.,positive
2683,I bet she'd go bananas.,negative
2684,"Restored in 1960 for the Temora Aero Club she eventually fell into disuse and was sold to Ray Windred of Dungong, New South Wales, as a basket case.",other
2690,"Finite in number, the limited material world they make up is not all there is, for, besides an infinite God, we have immaterial souls.",other
2693,We would soon be in input overload and go nuts.,negative
2696,I'd hesitate to give much weight to her story in the normal run because she does seem to have a screw loose.,negative
2697,"All of this doesn't mean he wasn't stark raving mad, and just putting on.",negative
2703,"By crossing the Irish line six times at Twickenham, England in one fell swoop exceeded the total number of ties scored last year when winning the Grand Slam and it's time for this columnist to eat humble pie, after criticising England, along with the other Home Unions, for inferior standards of back play to Southern Hemisphere sides.",other
